step,track,model,dataset,Memory in Mb,Time in s,using_fallback,Accuracy,F1
4558,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,10.250550000000004,False,0.0,0.0
4664,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,10.704014000000004,False,0.0,0.0
4770,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,11.167141000000004,False,0.0,0.0
4876,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,11.639796000000004,False,0.0,0.0
4982,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,12.122438000000004,False,0.0,0.0
5088,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,12.615258000000004,False,0.0,0.0
5194,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,13.118149000000004,False,0.0,0.0
5300,Binary classification,CapyMoa Hoeffding Adaptive Tree,Bananas,0.01809978485107422,13.630720000000004,False,0.0,0.0
906,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,0.093535,False,0.0,0.0
1812,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,0.416927,False,0.0,0.0
2718,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,0.842317,False,0.0,0.0
3624,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,1.3761999999999999,False,0.0,0.0
4530,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,2.013961,False,0.0,0.0
5436,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,2.866559,False,0.0,0.0
6342,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,3.822053,False,0.0,0.0
7248,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,4.877642,False,0.0,0.0
8154,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,6.026959,False,0.0,0.0
9060,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,7.2693449999999995,False,0.0,0.0
9966,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,8.706704,False,0.0,0.0
10872,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,10.242262,False,0.0,0.0
11778,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,11.868457,False,0.0,0.0
12684,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,13.589046999999999,False,0.0,0.0
13590,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,15.40091,False,0.0,0.0
14496,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,17.304403999999998,False,0.0,0.0
15402,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,19.298567,False,0.0,0.0
16308,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,21.384703,False,0.0,0.0
17214,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,23.652015,False,0.0,0.0
18120,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,26.013728999999998,False,0.0,0.0
19026,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,28.490529,False,0.0,0.0
19932,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,31.250897,False,0.0,0.0
20838,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,34.197705,False,0.0,0.0
21744,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,37.298423,False,0.0,0.0
22650,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,40.557187,False,0.0,0.0
23556,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,43.954436,False,0.0,0.0
24462,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,47.444634,False,0.0,0.0
25368,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,51.027382,False,0.0,0.0
26274,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,54.858178,False,0.0,0.0
27180,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,58.838733000000005,False,0.0,0.0
28086,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,62.974006,False,0.0,0.0
28992,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,67.22588400000001,False,0.0,0.0
29898,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,71.569484,False,0.0,0.0
30804,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,76.003517,False,0.0,0.0
31710,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,80.528435,False,0.0,0.0
32616,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,85.144665,False,0.0,0.0
33522,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,89.983903,False,0.0,0.0
34428,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,94.915907,False,0.0,0.0
35334,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,99.939125,False,0.0,0.0
36240,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,105.053025,False,0.0,0.0
37146,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,110.25757200000001,False,0.0,0.0
38052,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,115.55179700000001,False,0.0,0.0
38958,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,120.93957700000001,False,0.0,0.0
39864,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,126.54783900000001,False,0.0,0.0
40770,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,132.33525600000002,False,0.0,0.0
41676,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,138.27482400000002,False,0.0,0.0
42582,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,144.36778800000002,False,0.0,0.0
43488,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,150.57355800000002,False,0.0,0.0
44394,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,156.87762300000003,False,0.0,0.0
45300,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,163.43414300000003,False,0.0,0.0
45312,Binary classification,CapyMoa Hoeffding Adaptive Tree,Elec2,0.018571853637695312,169.99348200000003,False,0.0,0.0
25,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.009196,False,0.0,0.0
50,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.023518999999999998,False,0.0,0.0
75,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.042505,False,0.0,0.0
100,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.066302,False,0.0,0.0
125,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.094958,False,0.0,0.0
150,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.128374,False,0.0,0.0
175,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.166547,False,0.0,0.0
200,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.209502,False,0.0,0.0
225,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.257085,False,0.0,0.0
250,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.309504,False,0.0,0.0
275,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.36667700000000003,False,0.0,0.0
300,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.428549,False,0.0,0.0
325,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.495174,False,0.0,0.0
350,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.566539,False,0.0,0.0
375,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.642649,False,0.0,0.0
400,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.723352,False,0.0,0.0
425,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.8089109999999999,False,0.0,0.0
450,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.899802,False,0.0,0.0
475,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,0.995355,False,0.0,0.0
500,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.098387,False,0.0,0.0
525,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.206297,False,0.0,0.0
550,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.319094,False,0.0,0.0
575,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.436719,False,0.0,0.0
600,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.559172,False,0.0,0.0
625,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.686569,False,0.0,0.0
650,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.818771,False,0.0,0.0
675,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,1.955632,False,0.0,0.0
700,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,2.097257,False,0.0,0.0
725,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,2.243751,False,0.0,0.0
750,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,2.395048,False,0.0,0.0
775,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,2.551117,False,0.0,0.0
800,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,2.711965,False,0.0,0.0
825,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,2.877403,False,0.0,0.0
850,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,3.0474360000000003,False,0.0,0.0
875,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,3.222154,False,0.0,0.0
900,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,3.401686,False,0.0,0.0
925,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,3.585824,False,0.0,0.0
950,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,3.774693,False,0.0,0.0
975,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,3.968333,False,0.0,0.0
1000,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,4.166557,False,0.0,0.0
1025,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,4.3696340000000005,False,0.0,0.0
1050,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,4.577350000000001,False,0.0,0.0
1075,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,4.789469000000001,False,0.0,0.0
1100,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,5.006099000000002,False,0.0,0.0
1125,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,5.227032000000001,False,0.0,0.0
1150,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,5.452515000000001,False,0.0,0.0
1175,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,5.6828460000000005,False,0.0,0.0
1200,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,5.917515000000001,False,0.0,0.0
1225,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,6.156275000000001,False,0.0,0.0
1250,Binary classification,CapyMoa Hoeffding Adaptive Tree,Phishing,0.018706321716308594,6.399244000000001,False,0.0,0.0
1903,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,0.10077,False,0.0,0.0
3806,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,0.324617,False,0.0,0.0
5709,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,0.647181,False,0.0,0.0
7612,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,1.051863,False,0.0,0.0
9515,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,1.539743,False,0.0,0.0
11418,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,2.110793,False,0.0,0.0
13321,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,2.764765,False,0.0,0.0
15224,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,3.5024800000000003,False,0.0,0.0
17127,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,4.324051000000001,False,0.0,0.0
19030,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,5.230272000000001,False,0.0,0.0
20933,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,6.220835000000001,False,0.0,0.0
22836,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,7.295959000000001,False,0.0,0.0
24739,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,8.455853000000001,False,0.0,0.0
26642,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,9.699878000000002,False,0.0,0.0
28545,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,11.028503000000002,False,0.0,0.0
30448,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,12.441475000000002,False,0.0,0.0
32351,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,13.938535000000002,False,0.0,0.0
34254,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,15.519490000000001,False,0.0,0.0
36157,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,17.184665000000003,False,0.0,0.0
38060,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,18.934787000000004,False,0.0,0.0
39963,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,20.769426000000003,False,0.0,0.0
41866,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,22.688062000000002,False,0.0,0.0
43769,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,24.809911000000003,False,0.0,0.0
45672,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,27.092861000000003,False,0.0,0.0
47575,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,29.528222000000003,False,0.0,0.0
49478,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,32.109716000000006,False,0.0,0.0
51381,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,34.78770300000001,False,0.0,0.0
53284,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,37.554415000000006,False,0.0,0.0
55187,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,40.410788000000004,False,0.0,0.0
57090,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,43.361064000000006,False,0.0,0.0
58993,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,46.40410800000001,False,0.0,0.0
60896,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,49.54002900000001,False,0.0,0.0
62799,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,52.82281400000001,False,0.0,0.0
64702,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,56.25752000000001,False,0.0,0.0
66605,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,59.840075000000006,False,0.0,0.0
68508,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,63.522825000000005,False,0.0,0.0
70411,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,67.290023,False,0.0,0.0
72314,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,71.141514,False,0.0,0.0
74217,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,75.076781,False,0.0,0.0
76120,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,79.09764899999999,False,0.0,0.0
78023,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,83.203594,False,0.0,0.0
79926,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,87.394409,False,0.0,0.0
81829,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,91.670546,False,0.0,0.0
83732,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,96.032065,False,0.0,0.0
85635,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,100.478252,False,0.0,0.0
87538,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,105.00906499999999,False,0.0,0.0
89441,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,109.74155699999999,False,0.0,0.0
91344,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,114.55800499999998,False,0.0,0.0
93247,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,119.46027599999998,False,0.0,0.0
95150,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,124.44855499999998,False,0.0,0.0
95156,Binary classification,CapyMoa Hoeffding Adaptive Tree,SMTP,0.018280029296875,129.43757599999998,False,0.0,0.0
106,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,1.196591,False,0.0,0.0
212,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,2.765336,False,0.0,0.0
318,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,4.667529,False,0.0,0.0
424,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,6.9485,False,0.0,0.0
530,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,9.511793,False,0.0,0.0
636,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,12.387076,False,0.0,0.0
742,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,15.53378,False,0.0,0.0
848,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,18.95054,False,0.0,0.0
954,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,22.66046,False,0.0,0.0
1060,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,26.646365,False,0.0,0.0
1166,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,30.948352999999997,False,0.0,0.0
1272,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,35.524045,False,0.0,0.0
1378,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,40.255483,False,0.0,0.0
1484,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,45.255308,False,0.0,0.0
1590,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,50.51797,False,0.0,0.0
1696,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,56.047739,False,0.0,0.0
1802,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,61.7325,False,0.0,0.0
1908,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,67.743487,False,0.0,0.0
2014,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,74.031795,False,0.0,0.0
2120,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,80.480765,False,0.0,0.0
2226,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,87.21428,False,0.0,0.0
2332,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,94.233331,False,0.0,0.0
2438,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,101.426625,False,0.0,0.0
2544,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,108.931048,False,0.0,0.0
2650,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,116.735389,False,0.0,0.0
2756,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,124.70375299999999,False,0.0,0.0
2862,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,132.952283,False,0.0,0.0
2968,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,141.506698,False,0.0,0.0
3074,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,150.24804,False,0.0,0.0
3180,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,159.28015200000002,False,0.0,0.0
3286,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,168.468883,False,0.0,0.0
3392,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,177.93323700000002,False,0.0,0.0
3498,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,187.55931300000003,False,0.0,0.0
3604,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,197.49207900000005,False,0.0,0.0
3710,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,207.59468300000003,False,0.0,0.0
3816,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,217.98267700000002,False,0.0,0.0
3922,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,228.54416600000002,False,0.0,0.0
4028,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,239.43883900000003,False,0.0,0.0
4134,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,250.50859900000003,False,0.0,0.0
4240,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,261.867027,False,0.0,0.0
4346,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,273.384232,False,0.0,0.0
4452,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,285.192513,False,0.0,0.0
4558,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,297.16179900000003,False,0.0,0.0
4664,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,309.40519900000004,False,0.0,0.0
4770,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,321.82308900000004,False,0.0,0.0
4876,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,334.57553800000005,False,0.0,0.0
4982,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,347.50576100000006,False,0.0,0.0
5088,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,360.7207250000001,False,0.0,0.0
5194,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,374.0982640000001,False,0.0,0.0
5300,Binary classification,CapyMoa Adaptive Random Forest,Bananas,0.020193099975585938,387.77165800000006,False,0.0,0.0
906,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,4.32579,False,0.0,0.0
1812,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,12.093489,False,0.0,0.0
2718,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,23.631211,False,0.0,0.0
3624,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,38.246529,False,0.0,0.0
4530,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,56.314188,False,0.0,0.0
5436,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,77.475036,False,0.0,0.0
6342,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,101.944202,False,0.0,0.0
7248,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,130.087321,False,0.0,0.0
8154,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,161.618871,False,0.0,0.0
9060,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,196.70791300000002,False,0.0,0.0
9966,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,235.38681000000003,False,0.0,0.0
10872,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,277.025593,False,0.0,0.0
11778,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,321.589786,False,0.0,0.0
12684,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,369.261249,False,0.0,0.0
13590,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,419.734166,False,0.0,0.0
14496,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,473.021076,False,0.0,0.0
15402,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,529.799971,False,0.0,0.0
16308,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,590.288433,False,0.0,0.0
17214,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,654.307134,False,0.0,0.0
18120,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,722.246209,False,0.0,0.0
19026,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,794.1718970000001,False,0.0,0.0
19932,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,869.943977,False,0.0,0.0
20838,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,949.406339,False,0.0,0.0
21744,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1032.749228,False,0.0,0.0
22650,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1120.899578,False,0.0,0.0
23556,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1214.24467,False,0.0,0.0
24462,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1312.625602,False,0.0,0.0
25368,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1415.848244,False,0.0,0.0
